unique_ID,replicate,ID,hour,Glucose,Lactate,Ammonia,Glutamine,Glutamate
DXepo-0mMCD_114_6,6,DXepo-0mMCD,114,31.5837560690491,11.4342806394316,2.38379551247723,NA,1.97104601372936
DXepo-0mMCD_120_1,1,DXepo-0mMCD,120,32.4163682677059,10.9902309058615,2.27292130259457,NA,2.03901311765106
DXepo-0mMCD_120_2,2,DXepo-0mMCD,120,31.5837560690491,11.5452930728242,2.3283584075359,NA,1.97104601372936
DXepo-0mMCD_120_3,3,DXepo-0mMCD,120,32.1943383480641,11.3232682060391,2.3283584075359,NA,2.03901311765106
DXepo-0mMCD_120_4,4,DXepo-0mMCD,120,32.0278159083327,12.8774422735346,2.3283584075359,NA,2.17494732549446
DXepo-0mMCD_120_5,5,DXepo-0mMCD,120,31.6392635489595,10.9902309058615,2.49466972235989,NA,2.10698022157276
DXepo-0mMCD_120_6,6,DXepo-0mMCD,120,30.8621588302132,11.6563055062167,2.60554393224255,NA,2.03901311765106
DXepo-0mMCD_126_1,1,DXepo-0mMCD,126,31.1396962297654,11.6563055062167,2.49466972235989,NA,2.10698022157276
DXepo-0mMCD_126_2,2,DXepo-0mMCD,126,30.4180989909295,12.2113676731794,2.60554393224255,NA,2.03901311765106
DXepo-0mMCD_126_3,3,DXepo-0mMCD,126,31.2507111895864,11.7673179396092,2.55010682730122,NA,2.10698022157276
DXepo-0mMCD_126_4,4,DXepo-0mMCD,126,30.5291139507504,11.3232682060391,2.55010682730122,NA,1.97104601372936
DXepo-0mMCD_126_5,5,DXepo-0mMCD,126,30.4180989909295,12.1003552397869,2.71641814212521,NA,1.97104601372936
DXepo-0mMCD_126_6,6,DXepo-0mMCD,126,NA,NA,2.60554393224255,NA,NA
DXepo-0mMCD_132_1,1,DXepo-0mMCD,132,30.3625915110191,12.1003552397869,2.71641814212521,NA,1.97104601372936
DXepo-0mMCD_132_2,2,DXepo-0mMCD,132,29.3634568726309,12.3223801065719,2.77185524706655,NA,1.90307890980765
DXepo-0mMCD_132_3,3,DXepo-0mMCD,132,29.863024191825,12.1003552397869,2.71641814212521,NA,1.90307890980765
DXepo-0mMCD_138_4,4,DXepo-0mMCD,138,28.8083820735263,12.8774422735346,3.15991498165586,NA,1.76714470196425
DXepo-0mMCD_138_5,5,DXepo-0mMCD,138,27.8092474351381,13.3214920071048,3.32622629647985,NA,1.69917759804255
DXepo-0mMCD_138_6,6,DXepo-0mMCD,138,26.9766352364813,13.6545293072824,3.38166340142119,NA,1.69917759804255
DXepo-0mMCD_144_1,1,DXepo-0mMCD,144,28.1422923146009,13.3214920071048,3.32622629647985,NA,1.76714470196425
DXepo-0mMCD_144_2,2,DXepo-0mMCD,144,27.1986651561231,13.5435168738899,3.38166340142119,NA,1.76714470196425
DXepo-0mMCD_144_3,3,DXepo-0mMCD,144,27.5872175154963,13.8765541740675,3.38166340142119,NA,1.69917759804255
DXepo-0mMCD_144_4,4,DXepo-0mMCD,144,27.0321427163917,14.6536412078153,2.99360366683187,NA,1.76714470196425
DXepo-0mMCD_144_5,5,DXepo-0mMCD,144,26.0330080780036,15.3197158081705,3.15991498165586,NA,1.76714470196425
DXepo-0mMCD_144_6,6,DXepo-0mMCD,144,25.3114108391676,15.6527531083481,3.15991498165586,NA,1.69917759804255
DXepo-0mMCD_150_1,1,DXepo-0mMCD,150,25.9219931181826,15.3197158081705,3.10447787671453,NA,1.76714470196425
DXepo-0mMCD_150_2,2,DXepo-0mMCD,150,24.9228584797944,15.6527531083481,3.15991498165586,NA,1.69917759804255
DXepo-0mMCD_150_3,3,DXepo-0mMCD,150,25.3114108391676,14.6536412078153,3.15991498165586,NA,1.69917759804255
DXepo-0mMCD_150_4,4,DXepo-0mMCD,150,25.5334407588095,15.4307282415631,3.15991498165586,NA,1.76714470196425
DXepo-0mMCD_150_5,5,DXepo-0mMCD,150,23.3686490423017,15.8747779751332,3.27078919153852,NA,1.63121049412085
DXepo-0mMCD_150_6,6,DXepo-0mMCD,150,23.7016939217644,16.3188277087034,3.32622629647985,NA,1.63121049412085
DXepo-0mMCD_156_1,1,DXepo-0mMCD,156,23.7016939217644,16.2078152753108,3.27078919153852,NA,1.63121049412085
DXepo-0mMCD_156_2,2,DXepo-0mMCD,156,23.1466191226599,16.3188277087034,3.32622629647985,NA,1.63121049412085
DXepo-0mMCD_156_3,3,DXepo-0mMCD,156,23.2576340824808,16.9849023090586,3.32622629647985,NA,1.63121049412085
DXepo-0mMCD_162_4,4,DXepo-0mMCD,162,22.0919770043612,16.8738898756661,3.49253761130385,NA,1.56324339019914
DXepo-0mMCD_162_5,5,DXepo-0mMCD,162,20.6487825266894,16.8738898756661,3.49253761130385,NA,1.35934207843404
DXepo-0mMCD_162_6,6,DXepo-0mMCD,162,20.2602301673162,17.3179396092362,3.54797471624518,NA,1.35934207843404
DXepo-0mMCD_168_1,1,DXepo-0mMCD,168,20.9263199262417,17.5399644760213,3.54797471624518,NA,1.42730918235574
DXepo-0mMCD_168_2,2,DXepo-0mMCD,168,19.871677807943,17.4289520426288,3.54797471624518,NA,1.29137497451234
DXepo-0mMCD_168_3,3,DXepo-0mMCD,168,20.2602301673162,18.6500888099467,3.60341182118651,NA,1.35934207843404
DXepo-0mMCD_192_4,4,DXepo-0mMCD,192,14.1544073771661,17.2069271758437,3.60341182118651,0.615847817161626,0.611703935295317
DXepo-0mMCD_192_5,5,DXepo-0mMCD,192,13.4328101383302,15.3197158081705,3.38166340142119,0.273710140960723,0.339835519608509
DXepo-0mMCD_192_6,6,DXepo-0mMCD,192,12.8777353392256,15.8747779751332,3.43710050636252,0.342137676200903,0.339835519608509
DXepo-0mMCD_198_1,1,DXepo-0mMCD,198,13.3773026584197,17.8730017761989,3.71428603106917,0.273710140960723,0.407802623530211
DXepo-0mMCD_198_2,2,DXepo-0mMCD,198,12.6557054195838,16.8738898756661,3.54797471624518,0.205282605720542,0.339835519608509
DXepo-0mMCD_198_3,3,DXepo-0mMCD,198,12.6001979396734,20.0932504440497,3.99147155577583,0.273710140960723,0.407802623530211
DXepo-0mMCD_24_1,1,DXepo-0mMCD,24,37.5785638993783,NA,0.443496839530647,NA,2.31088153333786
DXepo-0mMCD_24_2,2,DXepo-0mMCD,24,37.9671162587514,NA,0.498933944471978,NA,2.24291442941616
DXepo-0mMCD_24_3,3,DXepo-0mMCD,24,38.7997284574083,NA,0.498933944471978,NA,2.31088153333786
DXepo-0mMCD_48_4,4,DXepo-0mMCD,48,37.2455190199155,NA,0.720682364237302,NA,2.24291442941616
DXepo-0mMCD_48_5,5,DXepo-0mMCD,48,37.1900115400051,NA,0.776119469178633,NA,2.24291442941616
DXepo-0mMCD_48_6,6,DXepo-0mMCD,48,37.0789965801842,NA,0.776119469178633,NA,2.17494732549446
DXepo-0mMCD_54_1,1,DXepo-0mMCD,54,36.690444220811,NA,0.776119469178633,NA,2.17494732549446
DXepo-0mMCD_54_2,2,DXepo-0mMCD,54,36.7459517007214,NA,0.831556574119964,NA,2.17494732549446
DXepo-0mMCD_54_3,3,DXepo-0mMCD,54,37.1900115400051,NA,0.831556574119964,NA,2.24291442941616
DXepo-0mMCD_54_4,4,DXepo-0mMCD,54,36.7459517007214,NA,0.776119469178633,NA,2.24291442941616
DXepo-0mMCD_54_5,5,DXepo-0mMCD,54,36.4684143011692,NA,0.831556574119964,NA,2.24291442941616
DXepo-0mMCD_54_6,6,DXepo-0mMCD,54,36.2463843815273,NA,0.886993679061295,NA,2.17494732549446
DXepo-0mMCD_54_7,7,DXepo-0mMCD,54,36.690444220811,NA,0.831556574119964,NA,2.17494732549446
DXepo-0mMCD_54_8,8,DXepo-0mMCD,54,37.2455190199155,NA,0.831556574119964,NA,2.24291442941616
DXepo-0mMCD_54_9,9,DXepo-0mMCD,54,36.690444220811,NA,0.886993679061295,NA,2.24291442941616
DXepo-0mMCD_60_1,1,DXepo-0mMCD,60,36.9124741404528,NA,0.831556574119964,NA,2.24291442941616
DXepo-0mMCD_60_2,2,DXepo-0mMCD,60,36.1353694217064,NA,0.886993679061295,NA,2.17494732549446
DXepo-0mMCD_60_3,3,DXepo-0mMCD,60,36.4129068212587,NA,0.886993679061295,NA,2.24291442941616
DXepo-0mMCD_66_4,4,DXepo-0mMCD,66,34.5811599842137,3.8854351687389,0.942430784002626,NA,2.31088153333786
DXepo-0mMCD_66_5,5,DXepo-0mMCD,66,34.3591300645719,4.32948490230906,0.997867888943956,NA,2.31088153333786
DXepo-0mMCD_66_6,6,DXepo-0mMCD,66,33.7485477855568,4.77353463587922,0.997867888943956,NA,2.24291442941616
DXepo-0mMCD_72_1,1,DXepo-0mMCD,72,33.8595627453778,4.32948490230906,0.997867888943956,NA,2.31088153333786
DXepo-0mMCD_72_2,2,DXepo-0mMCD,72,34.0260851851091,4.55150976909414,1.05330499388529,NA,2.31088153333786
DXepo-0mMCD_72_3,3,DXepo-0mMCD,72,34.0815926650196,4.55150976909414,0.997867888943956,NA,2.31088153333786
DXepo-0mMCD_72_4,4,DXepo-0mMCD,72,34.5811599842137,3.77442273534636,0.997867888943956,NA,2.24291442941616
DXepo-0mMCD_72_5,5,DXepo-0mMCD,72,34.4701450243928,4.55150976909414,1.10874209882662,NA,2.03901311765106
DXepo-0mMCD_72_6,6,DXepo-0mMCD,72,34.5256525043032,4.32948490230906,1.10874209882662,NA,2.24291442941616
DXepo-0mMCD_78_1,1,DXepo-0mMCD,78,34.0815926650196,4.4404973357016,1.10874209882662,NA,2.17494732549446
DXepo-0mMCD_78_2,2,DXepo-0mMCD,78,34.747682423945,4.55150976909414,1.10874209882662,NA,2.17494732549446
DXepo-0mMCD_78_3,3,DXepo-0mMCD,78,33.9150702252882,4.55150976909414,1.10874209882662,NA,2.24291442941616
DXepo-0mMCD_78_4,4,DXepo-0mMCD,78,35.9133395020646,3.77442273534636,1.21961630870928,NA,2.31088153333786
DXepo-0mMCD_78_5,5,DXepo-0mMCD,78,35.1917422632287,4.4404973357016,1.27505341365061,NA,2.24291442941616
DXepo-0mMCD_78_6,6,DXepo-0mMCD,78,35.3027572230496,4.10746003552398,1.33049051859194,NA,2.31088153333786
DXepo-0mMCD_84_1,1,DXepo-0mMCD,84,35.1917422632287,4.55150976909414,1.27505341365061,NA,2.24291442941616
DXepo-0mMCD_84_2,2,DXepo-0mMCD,84,35.0807273034078,4.21847246891652,1.33049051859194,NA,2.24291442941616
DXepo-0mMCD_84_3,3,DXepo-0mMCD,84,35.0807273034078,4.55150976909414,1.27505341365061,NA,2.24291442941616
DXepo-0mMCD_90_4,4,DXepo-0mMCD,90,35.1362347833182,5.43960923623446,1.4413647284746,NA,2.10698022157276
DXepo-0mMCD_90_5,5,DXepo-0mMCD,90,33.8040552654673,7.43783303730018,1.38592762353327,NA,2.37884863725957
DXepo-0mMCD_90_6,6,DXepo-0mMCD,90,34.9142048636764,6.6607460035524,1.6076760432986,NA,2.10698022157276
DXepo-0mMCD_96_1,1,DXepo-0mMCD,96,35.0807273034078,5.99467140319716,1.55223893835727,NA,2.17494732549446
DXepo-0mMCD_96_2,2,DXepo-0mMCD,96,34.4146375444823,6.77175843694494,1.6076760432986,NA,2.10698022157276
DXepo-0mMCD_96_3,3,DXepo-0mMCD,96,35.1917422632287,6.43872113676732,1.6076760432986,NA,2.17494732549446
DXepo-0mMCD_96_4,4,DXepo-0mMCD,96,32.5828907074373,7.43783303730018,1.6076760432986,NA,2.24291442941616
DXepo-0mMCD_96_5,5,DXepo-0mMCD,96,32.1943383480641,8.10390763765542,1.77398735812259,NA,2.24291442941616
DXepo-0mMCD_96_7,7,DXepo-0mMCD,96,34.4701450243928,6.54973357015986,1.6076760432986,NA,2.10698022157276
DXepo-0mMCD_96_8,8,DXepo-0mMCD,96,34.5811599842137,6.32770870337478,1.66311314823993,NA,2.10698022157276
DXepo-0mMCD_96_9,9,DXepo-0mMCD,96,33.6930403056464,7.54884547069272,1.82942446306392,NA,2.10698022157276
DXepo-8mMCD_0_4,4,DXepo-8mMCD,0,34.2481151047509,NA,0.554371049413309,7.66388394690023,2.24291442941616
DXepo-8mMCD_0_5,5,DXepo-8mMCD,0,33.8040552654673,NA,0.554371049413309,7.93759408786096,2.24291442941616
DXepo-8mMCD_0_6,6,DXepo-8mMCD,0,NA,NA,NA,8.07444915834132,NA
DXepo-8mMCD_102_1,1,DXepo-8mMCD,102,26.088515557914,18.2060390763766,5.54371049413309,4.65307239633229,2.37884863725957
DXepo-8mMCD_102_3,3,DXepo-8mMCD,102,26.0330080780036,18.3170515097691,5.59914759907442,NA,2.37884863725957
DXepo-8mMCD_102_4,4,DXepo-8mMCD,102,23.0911116427494,20.3152753108348,5.54371049413309,4.92678253729301,2.31088153333786
DXepo-8mMCD_102_5,5,DXepo-8mMCD,102,23.9237238414062,20.5373001776199,5.59914759907442,4.92678253729301,2.44681574118127
DXepo-8mMCD_102_6,6,DXepo-8mMCD,102,23.3686490423017,20.2042628774423,5.54371049413309,4.92678253729301,2.31088153333786
DXepo-8mMCD_108_1,1,DXepo-8mMCD,108,21.8699470847194,21.5364120781528,6.15351864848773,4.65307239633229,2.44681574118127
DXepo-8mMCD_108_3,3,DXepo-8mMCD,108,21.8144396048089,21.9804618117229,6.20895575342906,4.51621732585192,2.37884863725957
DXepo-8mMCD_114_4,4,DXepo-8mMCD,114,20.9818274061521,15.9857904085258,6.54157838307705,4.65307239633229,2.37884863725957
DXepo-8mMCD_114_5,5,DXepo-8mMCD,114,21.2038573257939,15.7637655417407,6.54157838307705,4.78992746681265,2.37884863725957
DXepo-8mMCD_114_6,6,DXepo-8mMCD,114,21.4813947253462,15.7637655417407,6.48614127813572,4.78992746681265,2.37884863725957
DXepo-8mMCD_120_1,1,DXepo-8mMCD,120,19.9271852878535,16.2078152753108,7.20682364237302,4.2425071848912,2.37884863725957
DXepo-8mMCD_120_3,3,DXepo-8mMCD,120,19.5386329284803,16.3188277087034,7.26226074731435,4.2425071848912,2.37884863725957
DXepo-8mMCD_120_4,4,DXepo-8mMCD,120,20.0382002476744,16.4298401420959,6.92963811766636,4.51621732585192,2.37884863725957
DXepo-8mMCD_120_5,5,DXepo-8mMCD,120,20.4267526070476,16.3188277087034,6.92963811766636,4.65307239633229,2.44681574118127
DXepo-8mMCD_120_6,6,DXepo-8mMCD,120,20.6487825266894,16.0968028419183,6.87420101272503,4.65307239633229,2.37884863725957
DXepo-8mMCD_126_1,1,DXepo-8mMCD,126,18.9835581293757,16.651865008881,7.539446272021,4.2425071848912,2.44681574118127
DXepo-8mMCD_126_3,3,DXepo-8mMCD,126,18.8170356896444,16.7628774422735,7.59488337696234,3.96879704393048,2.37884863725957
DXepo-8mMCD_126_4,4,DXepo-8mMCD,126,18.9280506494653,21.0923623445826,7.48400916707967,3.69508690296976,2.24291442941616
DXepo-8mMCD_126_5,5,DXepo-8mMCD,126,18.8725431695548,20.5373001776199,7.48400916707967,3.83194197345012,2.37884863725957
DXepo-8mMCD_126_6,6,DXepo-8mMCD,126,19.4831254485698,20.5373001776199,7.42857206213834,3.83194197345012,2.31088153333786
DXepo-8mMCD_132_1,1,DXepo-8mMCD,132,17.7623935713457,21.2033747779751,8.03838021649298,3.42137676200903,2.31088153333786
DXepo-8mMCD_132_3,3,DXepo-8mMCD,132,17.2628262521516,20.6483126110124,8.09381732143431,3.28452169152867,2.24291442941616
DXepo-8mMCD_138_4,4,DXepo-8mMCD,138,16.6522439731366,23.3126110124334,8.53731416096496,3.55823183248939,2.31088153333786
DXepo-8mMCD_138_5,5,DXepo-8mMCD,138,17.2628262521516,23.5346358792185,8.53731416096496,3.69508690296976,2.31088153333786
DXepo-8mMCD_138_6,6,DXepo-8mMCD,138,17.7623935713457,23.0905861456483,8.37100284614097,3.69508690296976,2.37884863725957
DXepo-8mMCD_144_1,1,DXepo-8mMCD,144,15.6531093347484,23.3126110124334,9.09168521037827,3.01081155056795,2.24291442941616
DXepo-8mMCD_144_1_2,1_2,DXepo-8mMCD,144,NA,NA,NA,2.80552894484741,NA
DXepo-8mMCD_144_3,3,DXepo-8mMCD,144,15.4310794151066,23.645648312611,9.1471223153196,2.87395648008759,2.31088153333786
DXepo-8mMCD_144_3_2,3_2,DXepo-8mMCD,144,NA,NA,NA,2.80552894484741,NA
DXepo-8mMCD_18_4,4,DXepo-8mMCD,18,33.9150702252882,3.55239786856128,1.10874209882662,7.52702887641987,2.24291442941616
DXepo-8mMCD_18_5,5,DXepo-8mMCD,18,NA,NA,NA,7.66388394690023,NA
DXepo-8mMCD_18_6,6,DXepo-8mMCD,18,34.0260851851091,2.7753108348135,1.16417920376795,7.80073901738059,2.31088153333786
DXepo-8mMCD_24_1,1,DXepo-8mMCD,24,34.2481151047509,3.99644760213144,1.49680183341593,7.39017380593951,2.24291442941616
DXepo-8mMCD_24_2,2,DXepo-8mMCD,24,34.1926076248405,3.99644760213144,1.38592762353327,7.39017380593951,2.31088153333786
DXepo-8mMCD_24_3,3,DXepo-8mMCD,24,33.5820253458255,4.66252220248668,1.4413647284746,7.52702887641987,2.24291442941616
DXepo-8mMCD_24_4,4,DXepo-8mMCD,24,35.5247871426914,4.88454706927176,1.33049051859194,7.66388394690023,2.37884863725957
DXepo-8mMCD_24_5,5,DXepo-8mMCD,24,36.079861941796,4.77353463587922,1.33049051859194,7.39017380593951,2.44681574118127
DXepo-8mMCD_24_6,6,DXepo-8mMCD,24,36.5794292609901,4.4404973357016,1.33049051859194,7.52702887641987,2.44681574118127
DXepo-8mMCD_30_1,1,DXepo-8mMCD,30,36.1353694217064,6.32770870337478,1.66311314823993,7.66388394690023,2.37884863725957
DXepo-8mMCD_30_2,2,DXepo-8mMCD,30,36.2463843815273,5.88365896980462,1.6076760432986,7.66388394690023,2.31088153333786
DXepo-8mMCD_30_3,3,DXepo-8mMCD,30,34.6921749440346,6.1056838365897,1.66311314823993,7.52702887641987,2.31088153333786
DXepo-8mMCD_30_4,4,DXepo-8mMCD,30,32.9714430668105,4.9955595026643,1.6076760432986,7.66388394690023,2.24291442941616
DXepo-8mMCD_30_5,5,DXepo-8mMCD,30,32.0278159083327,5.66163410301954,1.6076760432986,7.39017380593951,2.17494732549446
DXepo-8mMCD_30_6,6,DXepo-8mMCD,30,31.69477102887,5.32859680284192,1.55223893835727,7.52702887641987,2.10698022157276
DXepo-8mMCD_36_1,1,DXepo-8mMCD,36,32.7494131471687,6.6607460035524,1.94029867294658,7.25331873545915,2.24291442941616
DXepo-8mMCD_36_2,2,DXepo-8mMCD,36,32.3608607877955,6.32770870337478,1.82942446306392,7.25331873545915,2.17494732549446
DXepo-8mMCD_36_3,3,DXepo-8mMCD,36,32.2498458279745,6.77175843694494,1.94029867294658,7.39017380593951,2.24291442941616
DXepo-8mMCD_42_4,4,DXepo-8mMCD,42,33.1934729864523,6.54973357015986,2.05117288282924,7.52702887641987,2.24291442941616
DXepo-8mMCD_42_5,5,DXepo-8mMCD,42,32.9159355869,5.88365896980462,2.10660998777057,7.66388394690023,2.24291442941616
DXepo-8mMCD_42_6,6,DXepo-8mMCD,42,33.0824580266314,6.21669626998224,2.10660998777057,7.52702887641987,2.24291442941616
DXepo-8mMCD_48_1,1,DXepo-8mMCD,48,32.4163682677059,7.7708703374778,2.43923261741856,7.39017380593951,2.24291442941616
DXepo-8mMCD_48_3,3,DXepo-8mMCD,48,32.1388308681536,7.88188277087034,2.43923261741856,7.39017380593951,2.24291442941616
DXepo-8mMCD_48_4,4,DXepo-8mMCD,48,33.526517865915,7.65985790408526,2.3283584075359,6.7058984535377,2.44681574118127
DXepo-8mMCD_48_5,5,DXepo-8mMCD,48,32.1943383480641,8.10390763765542,2.38379551247723,6.7058984535377,2.37884863725957
DXepo-8mMCD_48_6,6,DXepo-8mMCD,48,32.5828907074373,7.88188277087034,2.38379551247723,6.7058984535377,2.37884863725957
DXepo-8mMCD_48_7,7,DXepo-8mMCD,48,NA,NA,NA,6.56904338305734,NA
DXepo-8mMCD_48_8,8,DXepo-8mMCD,48,33.1934729864523,8.10390763765542,2.43923261741856,6.56904338305734,2.44681574118127
DXepo-8mMCD_48_9,9,DXepo-8mMCD,48,NA,NA,NA,6.29533324209662,NA
DXepo-8mMCD_54_1,1,DXepo-8mMCD,54,32.5273832275268,9.65808170515098,2.77185524706655,6.56904338305734,2.44681574118127
DXepo-8mMCD_54_3,3,DXepo-8mMCD,54,32.7494131471687,9.88010657193606,2.77185524706655,6.43218831257698,2.37884863725957
DXepo-8mMCD_54_4,4,DXepo-8mMCD,54,32.0833233882432,9.9911190053286,2.60554393224255,7.39017380593951,2.37884863725957
DXepo-8mMCD_54_5,5,DXepo-8mMCD,54,NA,NA,NA,7.52702887641987,NA
DXepo-8mMCD_60_1,1,DXepo-8mMCD,60,31.1952037096759,11.4342806394316,3.0490407717732,NA,2.37884863725957
DXepo-8mMCD_60_3,3,DXepo-8mMCD,60,31.4727411092282,11.9893428063943,3.0490407717732,6.97960859449843,2.37884863725957
DXepo-8mMCD_66_1,1,DXepo-8mMCD,66,NA,NA,NA,10.1272752155467,NA
DXepo-8mMCD_66_4,4,DXepo-8mMCD,66,29.6965017520936,9.88010657193606,3.0490407717732,7.39017380593951,2.24291442941616
DXepo-8mMCD_66_5,5,DXepo-8mMCD,66,29.9185316717354,9.88010657193606,3.0490407717732,NA,2.31088153333786
DXepo-8mMCD_72_1,1,DXepo-8mMCD,72,29.0859194730786,13.765541740675,3.65884892612784,8.89557958122349,2.31088153333786
DXepo-8mMCD_72_2,2,DXepo-8mMCD,72,NA,NA,NA,10.1272752155467,NA
DXepo-8mMCD_72_3,3,DXepo-8mMCD,72,NA,NA,NA,9.16928972218421,NA
DXepo-8mMCD_78_4,4,DXepo-8mMCD,78,NA,NA,NA,6.84275352401807,NA
DXepo-8mMCD_78_5,5,DXepo-8mMCD,78,27.8647549150486,14.5426287744227,3.88059734589316,7.93759408786096,2.24291442941616
DXepo-8mMCD_78_6,6,DXepo-8mMCD,78,NA,NA,NA,7.93759408786096,NA
DXepo-8mMCD_84_1,1,DXepo-8mMCD,84,27.309680115944,16.4298401420959,4.37953129036514,6.7058984535377,2.37884863725957
DXepo-8mMCD_84_3,3,DXepo-8mMCD,84,27.0321427163917,16.651865008881,4.37953129036514,NA,2.37884863725957
DXepo-8mMCD_90_4,4,DXepo-8mMCD,90,32.9159355869,17.7619893428064,4.82302812989579,5.74791296017517,2.58274994902467
DXepo-8mMCD_90_5,5,DXepo-8mMCD,90,32.7494131471687,17.6509769094139,4.87846523483712,6.0216231011359,2.65071705294637
DXepo-8mMCD_90_6,6,DXepo-8mMCD,90,33.3599954261837,17.6509769094139,4.87846523483712,5.33734774873409,2.71868415686808
DXepo-8mMCD_96_1,1,DXepo-8mMCD,96,26.088515557914,19.4271758436945,5.43283628425043,NA,2.51478284510297
DXepo-8mMCD_96_3,3,DXepo-8mMCD,96,NA,NA,NA,5.33734774873409,NA
DXepo-8mMCD_96_4,4,DXepo-8mMCD,96,27.3651875958545,17.2069271758437,5.04477654966111,5.06363760777337,2.31088153333786
DXepo-8mMCD_96_5,5,DXepo-8mMCD,96,27.4762025556754,16.9849023090586,5.04477654966111,5.06363760777337,2.31088153333786
DXepo-8mMCD_96_6,6,DXepo-8mMCD,96,27.5317100355858,16.8738898756661,4.98933944471978,5.06363760777337,2.31088153333786
DXpar-8mMCD_0_1,1,DXpar-8mMCD,0,35.5802946226019,NA,0.498933944471978,8.34815929930204,2.03901311765106
DXpar-8mMCD_0_2,2,DXpar-8mMCD,0,36.4129068212587,NA,0.498933944471978,8.4850143697824,2.10698022157276
DXpar-8mMCD_0_4,4,DXpar-8mMCD,0,36.4684143011692,NA,0.498933944471978,8.4850143697824,2.03901311765106
DXpar-8mMCD_102_1,1,DXpar-8mMCD,102,24.0347388012272,16.7628774422735,4.04690866071716,6.15847817161626,2.10698022157276
DXpar-8mMCD_102_2,2,DXpar-8mMCD,102,24.3677836806899,17.0959147424512,4.04690866071716,6.15847817161626,2.10698022157276
DXpar-8mMCD_102_3,3,DXpar-8mMCD,102,24.0347388012272,17.3179396092362,4.04690866071716,6.15847817161626,2.10698022157276
DXpar-8mMCD_114_4,4,DXpar-8mMCD,114,21.8144396048089,19.9822380106572,5.04477654966111,6.0216231011359,2.10698022157276
DXpar-8mMCD_114_5,5,DXpar-8mMCD,114,22.0364695244508,20.2042628774423,5.10021365460244,5.88476803065554,2.10698022157276
DXpar-8mMCD_114_6,6,DXpar-8mMCD,114,21.7589321248985,19.9822380106572,5.15565075954377,5.88476803065554,2.10698022157276
DXpar-8mMCD_120_1,1,DXpar-8mMCD,120,NA,NA,NA,5.74791296017517,NA
DXpar-8mMCD_120_2,2,DXpar-8mMCD,120,NA,NA,NA,5.74791296017517,NA
DXpar-8mMCD_120_3,3,DXpar-8mMCD,120,NA,NA,NA,5.74791296017517,NA
DXpar-8mMCD_138_4,4,DXpar-8mMCD,138,19.3721104887489,20.8703374777975,5.93177022872241,7.25331873545915,2.17494732549446
DXpar-8mMCD_138_5,5,DXpar-8mMCD,138,19.9271852878535,21.6474245115453,5.93177022872241,7.25331873545915,2.17494732549446
DXpar-8mMCD_138_6,6,DXpar-8mMCD,138,19.3721104887489,21.2033747779751,5.93177022872241,7.39017380593951,2.10698022157276
DXpar-8mMCD_144_1,1,DXpar-8mMCD,144,19.4276179686594,19.7602131438721,5.98720733366374,7.39017380593951,2.17494732549446
DXpar-8mMCD_144_2,2,DXpar-8mMCD,144,19.2055880490175,20.4262877442274,5.93177022872241,7.11646366497879,2.10698022157276
DXpar-8mMCD_144_3,3,DXpar-8mMCD,144,19.4276179686594,20.759325044405,5.98720733366374,7.11646366497879,2.10698022157276
DXpar-8mMCD_162_4,4,DXpar-8mMCD,162,17.2073187722412,21.7584369449378,7.26226074731435,6.84275352401807,2.03901311765106
DXpar-8mMCD_162_5,5,DXpar-8mMCD,162,17.5958711316143,22.5355239786856,7.26226074731435,6.84275352401807,2.10698022157276
DXpar-8mMCD_162_6,6,DXpar-8mMCD,162,17.2628262521516,22.202486678508,7.26226074731435,6.7058984535377,2.10698022157276
DXpar-8mMCD_168_1,1,DXpar-8mMCD,168,17.2073187722412,20.6483126110124,7.31769785225568,6.56904338305734,2.17494732549446
DXpar-8mMCD_168_2,2,DXpar-8mMCD,168,17.0407963325098,21.2033747779751,7.31769785225568,6.7058984535377,2.10698022157276
DXpar-8mMCD_168_3,3,DXpar-8mMCD,168,17.2073187722412,21.7584369449378,7.31769785225568,6.7058984535377,2.10698022157276
DXpar-8mMCD_18_4,4,DXpar-8mMCD,18,35.5247871426914,NA,1.05330499388529,8.34815929930204,2.10698022157276
DXpar-8mMCD_18_5,5,DXpar-8mMCD,18,35.8578320221541,NA,0.997867888943956,8.34815929930204,2.10698022157276
DXpar-8mMCD_18_6,6,DXpar-8mMCD,18,35.35826470296,NA,0.997867888943956,8.34815929930204,2.10698022157276
DXpar-8mMCD_18_7,7,DXpar-8mMCD,18,35.35826470296,NA,0.997867888943956,8.4850143697824,2.10698022157276
DXpar-8mMCD_18_8,8,DXpar-8mMCD,18,34.8031899038555,NA,0.997867888943956,8.4850143697824,2.10698022157276
DXpar-8mMCD_18_9,9,DXpar-8mMCD,18,35.35826470296,NA,0.997867888943956,8.4850143697824,2.10698022157276
DXpar-8mMCD_24_1,1,DXpar-8mMCD,24,34.8031899038555,NA,1.10874209882662,7.80073901738059,2.17494732549446
DXpar-8mMCD_24_2,2,DXpar-8mMCD,24,35.5247871426914,NA,1.16417920376795,7.93759408786096,2.10698022157276
DXpar-8mMCD_24_3,3,DXpar-8mMCD,24,35.35826470296,NA,1.10874209882662,7.93759408786096,2.10698022157276
DXpar-8mMCD_24_4,4,DXpar-8mMCD,24,34.5256525043032,2.7753108348135,1.10874209882662,7.93759408786096,2.10698022157276
